geoid,year,region_name,region_type,measure,value,measure_type,measure_units
51700032113,2020,"Census Tract 321.13, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032114,2020,"Census Tract 321.14, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032117,2020,"Census Tract 321.17, Newport News city, Virginia",tract,3sfca_capacity,1.58565424,index,NA
51700032123,2020,"Census Tract 321.23, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032124,2020,"Census Tract 321.24, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032126,2020,"Census Tract 321.26, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032127,2020,"Census Tract 321.27, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032128,2020,"Census Tract 321.28, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032129,2020,"Census Tract 321.29, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032130,2020,"Census Tract 321.30, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032131,2020,"Census Tract 321.31, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032132,2020,"Census Tract 321.32, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032211,2020,"Census Tract 322.11, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032212,2020,"Census Tract 322.12, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51700032223,2020,"Census Tract 322.23, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032224,2020,"Census Tract 322.24, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032225,2020,"Census Tract 322.25, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032226,2020,"Census Tract 322.26, Newport News city, Virginia",tract,3sfca_capacity,0.594702833,index,NA
51700032300,2020,"Census Tract 323, Newport News city, Virginia",tract,3sfca_capacity,NA,index,NA
51700032400,2020,"Census Tract 324, Newport News city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51710000100,2020,"Census Tract 1, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000201,2020,"Census Tract 2.01, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000202,2020,"Census Tract 2.02, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000300,2020,"Census Tract 3, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000400,2020,"Census Tract 4, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000500,2020,"Census Tract 5, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000600,2020,"Census Tract 6, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000700,2020,"Census Tract 7, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000800,2020,"Census Tract 8, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000901,2020,"Census Tract 9.01, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710000902,2020,"Census Tract 9.02, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710001100,2020,"Census Tract 11, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710001200,2020,"Census Tract 12, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710001300,2020,"Census Tract 13, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710001400,2020,"Census Tract 14, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710001500,2020,"Census Tract 15, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710001600,2020,"Census Tract 16, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710001700,2020,"Census Tract 17, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710002000,2020,"Census Tract 20, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710002100,2020,"Census Tract 21, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710002200,2020,"Census Tract 22, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710002300,2020,"Census Tract 23, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710002400,2020,"Census Tract 24, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710002500,2020,"Census Tract 25, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710002600,2020,"Census Tract 26, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710002700,2020,"Census Tract 27, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710002800,2020,"Census Tract 28, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710002900,2020,"Census Tract 29, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710003000,2020,"Census Tract 30, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710003100,2020,"Census Tract 31, Norfolk city, Virginia",tract,3sfca_capacity,2.349616399,index,NA
51710003200,2020,"Census Tract 32, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710003300,2020,"Census Tract 33, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710003400,2020,"Census Tract 34, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710003501,2020,"Census Tract 35.01, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710003600,2020,"Census Tract 36, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710003700,2020,"Census Tract 37, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710003800,2020,"Census Tract 38, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004001,2020,"Census Tract 40.01, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004002,2020,"Census Tract 40.02, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004100,2020,"Census Tract 41, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004200,2020,"Census Tract 42, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004300,2020,"Census Tract 43, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004400,2020,"Census Tract 44, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004500,2020,"Census Tract 45, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004600,2020,"Census Tract 46, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004700,2020,"Census Tract 47, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004800,2020,"Census Tract 48, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710004900,2020,"Census Tract 49, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710005000,2020,"Census Tract 50, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710005100,2020,"Census Tract 51, Norfolk city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51710005500,2020,"Census Tract 55, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710005601,2020,"Census Tract 56.01, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710005602,2020,"Census Tract 56.02, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710005701,2020,"Census Tract 57.01, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710005702,2020,"Census Tract 57.02, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710005800,2020,"Census Tract 58, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710005901,2020,"Census Tract 59.01, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710005902,2020,"Census Tract 59.02, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710005903,2020,"Census Tract 59.03, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006000,2020,"Census Tract 60, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710006100,2020,"Census Tract 61, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710006200,2020,"Census Tract 62, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006400,2020,"Census Tract 64, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710006501,2020,"Census Tract 65.01, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710006502,2020,"Census Tract 65.02, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710006601,2020,"Census Tract 66.01, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710006602,2020,"Census Tract 66.02, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006603,2020,"Census Tract 66.03, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006604,2020,"Census Tract 66.04, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006605,2020,"Census Tract 66.05, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006606,2020,"Census Tract 66.06, Norfolk city, Virginia",tract,3sfca_capacity,1.66332867,index,NA
51710006607,2020,"Census Tract 66.07, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006800,2020,"Census Tract 68, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006901,2020,"Census Tract 69.01, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710006902,2020,"Census Tract 69.02, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710007001,2020,"Census Tract 70.01, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710007002,2020,"Census Tract 70.02, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710980100,2020,"Census Tract 9801, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710980200,2020,"Census Tract 9802, Norfolk city, Virginia",tract,3sfca_capacity,2.893936572,index,NA
51710980300,2020,"Census Tract 9803, Norfolk city, Virginia",tract,3sfca_capacity,2.087713475,index,NA
51710990000,2020,"Census Tract 9900, Norfolk city, Virginia",tract,3sfca_capacity,1.198319623,index,NA
51720960100,2020,"Census Tract 9601, Norton city, Virginia",tract,3sfca_capacity,2.224269376,index,NA
51730810100,2020,"Census Tract 8101, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730810300,2020,"Census Tract 8103, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730810400,2020,"Census Tract 8104, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730810500,2020,"Census Tract 8105, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730810600,2020,"Census Tract 8106, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730810700,2020,"Census Tract 8107, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730810900,2020,"Census Tract 8109, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51730811000,2020,"Census Tract 8110, Petersburg city, Virginia",tract,3sfca_capacity,0.734198432,index,NA
51730811100,2020,"Census Tract 8111, Petersburg city, Virginia",tract,3sfca_capacity,0.734198432,index,NA
51730811200,2020,"Census Tract 8112, Petersburg city, Virginia",tract,3sfca_capacity,0.734198432,index,NA
51730811300,2020,"Census Tract 8113, Petersburg city, Virginia",tract,3sfca_capacity,1.42462874,index,NA
51735340100,2020,"Census Tract 3401, Poquoson city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51735340200,2020,"Census Tract 3402, Poquoson city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51735340300,2020,"Census Tract 3403, Poquoson city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51735990100,2020,"Census Tract 9901, Poquoson city, Virginia",tract,3sfca_capacity,1.146319014,index,NA
51740210200,2020,"Census Tract 2102, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740210300,2020,"Census Tract 2103, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740210400,2020,"Census Tract 2104, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740210500,2020,"Census Tract 2105, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740210600,2020,"Census Tract 2106, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740210900,2020,"Census Tract 2109, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740211100,2020,"Census Tract 2111, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740211400,2020,"Census Tract 2114, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740211500,2020,"Census Tract 2115, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740211600,2020,"Census Tract 2116, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740211700,2020,"Census Tract 2117, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740211800,2020,"Census Tract 2118, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740211900,2020,"Census Tract 2119, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740212000,2020,"Census Tract 2120, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740212100,2020,"Census Tract 2121, Portsmouth city, Virginia",tract,3sfca_capacity,2.777736442,index,NA
51740212300,2020,"Census Tract 2123, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212400,2020,"Census Tract 2124, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212500,2020,"Census Tract 2125, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212600,2020,"Census Tract 2126, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212701,2020,"Census Tract 2127.01, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212702,2020,"Census Tract 2127.02, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212801,2020,"Census Tract 2128.01, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212802,2020,"Census Tract 2128.02, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740212900,2020,"Census Tract 2129, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740213001,2020,"Census Tract 2130.01, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740213002,2020,"Census Tract 2130.02, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740213101,2020,"Census Tract 2131.01, Portsmouth city, Virginia",tract,3sfca_capacity,1.601120474,index,NA
51740213103,2020,"Census Tract 2131.03, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740213104,2020,"Census Tract 2131.04, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740213200,2020,"Census Tract 2132, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51740980100,2020,"Census Tract 9801, Portsmouth city, Virginia",tract,3sfca_capacity,1.976439407,index,NA
51750010101,2020,"Census Tract 101.01, Radford city, Virginia",tract,3sfca_capacity,0,index,NA
51750010102,2020,"Census Tract 101.02, Radford city, Virginia",tract,3sfca_capacity,0.178916548,index,NA
51750010200,2020,"Census Tract 102, Radford city, Virginia",tract,3sfca_capacity,0,index,NA
51760010200,2020,"Census Tract 102, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010300,2020,"Census Tract 103, Richmond city, Virginia",tract,3sfca_capacity,1.512727522,index,NA
51760010401,2020,"Census Tract 104.01, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010402,2020,"Census Tract 104.02, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010500,2020,"Census Tract 105, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010600,2020,"Census Tract 106, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010700,2020,"Census Tract 107, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010800,2020,"Census Tract 108, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760010900,2020,"Census Tract 109, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760011000,2020,"Census Tract 110, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760011100,2020,"Census Tract 111, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760020100,2020,"Census Tract 201, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760020200,2020,"Census Tract 202, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760020300,2020,"Census Tract 203, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760020400,2020,"Census Tract 204, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760020500,2020,"Census Tract 205, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760020600,2020,"Census Tract 206, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760020700,2020,"Census Tract 207, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760020800,2020,"Census Tract 208, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760020900,2020,"Census Tract 209, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760021000,2020,"Census Tract 210, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760021100,2020,"Census Tract 211, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760021200,2020,"Census Tract 212, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760030100,2020,"Census Tract 301, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760030200,2020,"Census Tract 302, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760030500,2020,"Census Tract 305, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040200,2020,"Census Tract 402, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040300,2020,"Census Tract 403, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040400,2020,"Census Tract 404, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040500,2020,"Census Tract 405, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040600,2020,"Census Tract 406, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040700,2020,"Census Tract 407, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040800,2020,"Census Tract 408, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760040900,2020,"Census Tract 409, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760041000,2020,"Census Tract 410, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760041100,2020,"Census Tract 411, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760041200,2020,"Census Tract 412, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760041300,2020,"Census Tract 413, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760041400,2020,"Census Tract 414, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760041600,2020,"Census Tract 416, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760050100,2020,"Census Tract 501, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760050200,2020,"Census Tract 502, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760050300,2020,"Census Tract 503, Richmond city, Virginia",tract,3sfca_capacity,1.321325031,index,NA
51760050400,2020,"Census Tract 504, Richmond city, Virginia",tract,3sfca_capacity,1.512727522,index,NA
51760050500,2020,"Census Tract 505, Richmond city, Virginia",tract,3sfca_capacity,1.512727522,index,NA
51760050600,2020,"Census Tract 506, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760060200,2020,"Census Tract 602, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760060400,2020,"Census Tract 604, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760060500,2020,"Census Tract 605, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760060600,2020,"Census Tract 606, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760060700,2020,"Census Tract 607, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760060800,2020,"Census Tract 608, Richmond city, Virginia",tract,3sfca_capacity,1.277807959,index,NA
51760060900,2020,"Census Tract 609, Richmond city, Virginia",tract,3sfca_capacity,1.277807959,index,NA
51760061000,2020,"Census Tract 610, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070100,2020,"Census Tract 701, Richmond city, Virginia",tract,3sfca_capacity,0.778780142,index,NA
51760070300,2020,"Census Tract 703, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070400,2020,"Census Tract 704, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070601,2020,"Census Tract 706.01, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070602,2020,"Census Tract 706.02, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070700,2020,"Census Tract 707, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070801,2020,"Census Tract 708.01, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760070802,2020,"Census Tract 708.02, Richmond city, Virginia",tract,3sfca_capacity,1.277807959,index,NA
51760070900,2020,"Census Tract 709, Richmond city, Virginia",tract,3sfca_capacity,1.277807959,index,NA
51760071001,2020,"Census Tract 710.01, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760071002,2020,"Census Tract 710.02, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51760071100,2020,"Census Tract 711, Richmond city, Virginia",tract,3sfca_capacity,0.830459558,index,NA
51770000100,2020,"Census Tract 1, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770000300,2020,"Census Tract 3, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770000400,2020,"Census Tract 4, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770000500,2020,"Census Tract 5, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770000601,2020,"Census Tract 6.01, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770000602,2020,"Census Tract 6.02, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770000900,2020,"Census Tract 9, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770001000,2020,"Census Tract 10, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770001100,2020,"Census Tract 11, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770001200,2020,"Census Tract 12, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770001800,2020,"Census Tract 18, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770001900,2020,"Census Tract 19, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770002100,2020,"Census Tract 21, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770002200,2020,"Census Tract 22, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770002300,2020,"Census Tract 23, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770002400,2020,"Census Tract 24, Roanoke city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51770002500,2020,"Census Tract 25, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770002600,2020,"Census Tract 26, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770002700,2020,"Census Tract 27, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770002800,2020,"Census Tract 28, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770002900,2020,"Census Tract 29, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770003000,2020,"Census Tract 30, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51770003100,2020,"Census Tract 31, Roanoke city, Virginia",tract,3sfca_capacity,4.098040935,index,NA
51775010100,2020,"Census Tract 101, Salem city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51775010200,2020,"Census Tract 102, Salem city, Virginia",tract,3sfca_capacity,1.605989015,index,NA
51775010300,2020,"Census Tract 103, Salem city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51775010501,2020,"Census Tract 105.01, Salem city, Virginia",tract,3sfca_capacity,2.998982139,index,NA
51775010502,2020,"Census Tract 105.02, Salem city, Virginia",tract,3sfca_capacity,1.605989015,index,NA
51790000100,2020,"Census Tract 1, Staunton city, Virginia",tract,3sfca_capacity,0.003540199,index,NA
51790000200,2020,"Census Tract 2, Staunton city, Virginia",tract,3sfca_capacity,0.006303075,index,NA
51790000300,2020,"Census Tract 3, Staunton city, Virginia",tract,3sfca_capacity,0.006303075,index,NA
51790000400,2020,"Census Tract 4, Staunton city, Virginia",tract,3sfca_capacity,0.006303075,index,NA
51790000500,2020,"Census Tract 5, Staunton city, Virginia",tract,3sfca_capacity,0.003540199,index,NA
51790000600,2020,"Census Tract 6, Staunton city, Virginia",tract,3sfca_capacity,0.006303075,index,NA
51800065100,2020,"Census Tract 651, Suffolk city, Virginia",tract,3sfca_capacity,0.06790831,index,NA
51800065200,2020,"Census Tract 652, Suffolk city, Virginia",tract,3sfca_capacity,0.563801477,index,NA
51800065300,2020,"Census Tract 653, Suffolk city, Virginia",tract,3sfca_capacity,0.018560623,index,NA
51800065400,2020,"Census Tract 654, Suffolk city, Virginia",tract,3sfca_capacity,0.06790831,index,NA
51800065500,2020,"Census Tract 655, Suffolk city, Virginia",tract,3sfca_capacity,0.06790831,index,NA
51800075101,2020,"Census Tract 751.01, Suffolk city, Virginia",tract,3sfca_capacity,1.601120474,index,NA
51800075102,2020,"Census Tract 751.02, Suffolk city, Virginia",tract,3sfca_capacity,1.601120474,index,NA
51800075201,2020,"Census Tract 752.01, Suffolk city, Virginia",tract,3sfca_capacity,0.97350537,index,NA
51800075202,2020,"Census Tract 752.02, Suffolk city, Virginia",tract,3sfca_capacity,0.97350537,index,NA
51800075203,2020,"Census Tract 752.03, Suffolk city, Virginia",tract,3sfca_capacity,0.97350537,index,NA
51800075204,2020,"Census Tract 752.04, Suffolk city, Virginia",tract,3sfca_capacity,1.601120474,index,NA
51800075301,2020,"Census Tract 753.01, Suffolk city, Virginia",tract,3sfca_capacity,0.97350537,index,NA
51800075302,2020,"Census Tract 753.02, Suffolk city, Virginia",tract,3sfca_capacity,0.06790831,index,NA
51800075401,2020,"Census Tract 754.01, Suffolk city, Virginia",tract,3sfca_capacity,0.06790831,index,NA
51800075402,2020,"Census Tract 754.02, Suffolk city, Virginia",tract,3sfca_capacity,0.06790831,index,NA
