geoid,region_type,region_name,year,measure,value,measure_type,measure_units
51009,county,"Amherst County, Virginia",2015,Num_Child_Food_Insecure,1040,count,NA
51171,county,"Shenandoah County, Virginia",2015,Cost_Per_Meal,3.07,cost,NA
24,health district,Portsmouth,2014,Num_Food_Insecure,19410,count,NA
51099,county,"King George County, Virginia",2019,Cost_Per_Meal,3.39,cost,NA
51810,county,"Virginia Beach city, Virginia",2015,Cost_Per_Meal,3.23,cost,NA
51099,county,"King George County, Virginia",2019,Child_Food_Insecurity_Rate,7.6,percent,NA
51580,county,"Covington city, Virginia",2012,Num_Food_Insecure,910,count,NA
51750,county,"Radford city, Virginia",2015,Cost_Per_Meal,3.23,cost,NA
51115,county,"Mathews County, Virginia",2015,Num_Child_Food_Insecure,210,count,NA
51075,county,"Goochland County, Virginia",2017,Child_Food_Insecurity_Rate,10.5,percent,NA
51065,county,"Fluvanna County, Virginia",2011,Food_Insecurity_Rate,7.5,percent,NA
51700,county,"Newport News city, Virginia",2017,Food_Insecurity_Rate,16.3,percent,NA
51167,county,"Russell County, Virginia",2011,Cost_Per_Meal,2.62,cost,NA
19,health district,New River,2017,Cost_Per_Meal,3.24764773483336,cost,NA
51001,county,"Accomack County, Virginia",2014,Food_Insecurity_Rate,15.1,percent,NA
51157,county,"Rappahannock County, Virginia",2010,Num_Food_Insecure,690,count,NA
51001,county,"Accomack County, Virginia",2011,Child_Food_Insecurity_Rate,19.4,percent,NA
51117,county,"Mecklenburg County, Virginia",2015,Cost_Per_Meal,2.84,cost,NA
35,health district,Western Tidewater,2018,Child_Food_Insecurity_Rate,13.78,percent,NA
51077,county,"Grayson County, Virginia",2011,Num_Food_Insecure,1950,count,NA
51177,county,"Spotsylvania County, Virginia",2011,Num_Child_Food_Insecure,4430,count,NA
11,health district,Eastern Shore,2012,Child_Food_Insecurity_Rate,20.25,percent,NA
16,health district,Lord Fairfax,2011,Food_Insecurity_Rate,9.69,percent,NA
51125,county,"Nelson County, Virginia",2015,Num_Food_Insecure,1670,count,NA
51025,county,"Brunswick County, Virginia",2014,Food_Insecurity_Rate,20.6,percent,NA
51105,county,"Lee County, Virginia",2011,Cost_Per_Meal,2.49,cost,NA
51025,county,"Brunswick County, Virginia",2015,Num_Food_Insecure,3370,count,NA
51057,county,"Essex County, Virginia",2016,Food_Insecurity_Rate,15.2,percent,NA
51135,county,"Nottoway County, Virginia",2011,Num_Food_Insecure,2550,count,NA
51057,county,"Essex County, Virginia",2017,Cost_Per_Meal,3.13,cost,NA
51101,county,"King William County, Virginia",2012,Num_Child_Food_Insecure,530,count,NA
51700,county,"Newport News city, Virginia",2010,Num_Food_Insecure,28160,count,NA
30,health district,Southside,2011,Num_Child_Food_Insecure,3560,count,NA
51680,county,"Lynchburg city, Virginia",2011,Food_Insecurity_Rate,18,percent,NA
51061,county,"Fauquier County, Virginia",2017,Child_Food_Insecurity_Rate,10.6,percent,NA
51630,county,"Fredericksburg city, Virginia",2012,Child_Food_Insecurity_Rate,18.3,percent,NA
51640,county,"Galax city, Virginia",2015,Num_Child_Food_Insecure,340,count,NA
51610,county,"Falls Church city, Virginia",2013,Num_Child_Food_Insecure,350,count,NA
51830,county,"Williamsburg city, Virginia",2019,Child_Food_Insecurity_Rate,13.4,percent,NA
51775,county,"Salem city, Virginia",2019,Num_Child_Food_Insecure,530,count,NA
51175,county,"Southampton County, Virginia",2017,Num_Food_Insecure,2330,count,NA
51111,county,"Lunenburg County, Virginia",2012,Num_Child_Food_Insecure,510,count,NA
51061,county,"Fauquier County, Virginia",2015,Child_Food_Insecurity_Rate,11.4,percent,NA
51027,county,"Buchanan County, Virginia",2015,Num_Child_Food_Insecure,1200,count,NA
51059,county,"Fairfax County, Virginia",2019,Num_Food_Insecure,66320,count,NA
31,health district,Thomas Jefferson,2019,Num_Food_Insecure,23390,count,NA
25,health district,Prince William,2019,Num_Food_Insecure,25090,count,NA
51159,county,"Richmond County, Virginia",2017,Child_Food_Insecurity_Rate,17.4,percent,NA
51720,county,"Norton city, Virginia",2016,Num_Child_Food_Insecure,190,count,NA
13,health district,Hampton,2017,Food_Insecurity_Rate,16.94,percent,NA
51065,county,"Fluvanna County, Virginia",2017,Food_Insecurity_Rate,7.7,percent,NA
51683,county,"Manassas city, Virginia",2013,Food_Insecurity_Rate,7.3,percent,NA
51089,county,"Henry County, Virginia",2016,Child_Food_Insecurity_Rate,20,percent,NA
51740,county,"Portsmouth city, Virginia",2012,Child_Food_Insecurity_Rate,17.5,percent,NA
51595,county,"Emporia city, Virginia",2019,Child_Food_Insecurity_Rate,27.6,percent,NA
51137,county,"Orange County, Virginia",2015,Num_Food_Insecure,3510,count,NA
51065,county,"Fluvanna County, Virginia",2012,Cost_Per_Meal,3.08725195437066,cost,NA
51023,county,"Botetourt County, Virginia",2010,Num_Child_Food_Insecure,1020,count,NA
9,health district,Crater,2014,Num_Child_Food_Insecure,6640,count,NA
51087,county,"Henrico County, Virginia",2014,Num_Food_Insecure,42020,count,NA
51133,county,"Northumberland County, Virginia",2017,Num_Child_Food_Insecure,340,count,NA
51740,county,"Portsmouth city, Virginia",2012,Num_Child_Food_Insecure,4010,count,NA
51670,county,"Hopewell city, Virginia",2019,Food_Insecurity_Rate,15.8,percent,NA
51111,county,"Lunenburg County, Virginia",2019,Cost_Per_Meal,2.99,cost,NA
51025,county,"Brunswick County, Virginia",2012,Num_Food_Insecure,3630,count,NA
51015,county,"Augusta County, Virginia",2018,Child_Food_Insecurity_Rate,12.2,percent,NA
51003,county,"Albemarle County, Virginia",2014,Child_Food_Insecurity_Rate,13.8,percent,NA
51135,county,"Nottoway County, Virginia",2015,Num_Food_Insecure,2780,count,NA
51027,county,"Buchanan County, Virginia",2010,Child_Food_Insecurity_Rate,25,percent,NA
51097,county,"King and Queen County, Virginia",2010,Food_Insecurity_Rate,15.3,percent,NA
51185,county,"Tazewell County, Virginia",2012,Food_Insecurity_Rate,12.3,percent,NA
51089,county,"Henry County, Virginia",2013,Cost_Per_Meal,2.72,cost,NA
51810,county,"Virginia Beach city, Virginia",2019,Cost_Per_Meal,3.41,cost,NA
51029,county,"Buckingham County, Virginia",2013,Cost_Per_Meal,2.95,cost,NA
51045,county,"Craig County, Virginia",2010,Num_Food_Insecure,500,count,NA
51670,county,"Hopewell city, Virginia",2014,Food_Insecurity_Rate,19.3,percent,NA
14,health district,Henrico,2016,Food_Insecurity_Rate,12.21,percent,NA
51063,county,"Floyd County, Virginia",2014,Food_Insecurity_Rate,8.9,percent,NA
51061,county,"Fauquier County, Virginia",2011,Food_Insecurity_Rate,6.9,percent,NA
51036,county,"Charles City County, Virginia",2015,Cost_Per_Meal,3.15,cost,NA
32,health district,Three Rivers,2016,Num_Child_Food_Insecure,3840,count,NA
10,health district,Cumberland Plateau,2016,Num_Child_Food_Insecure,4560,count,NA
51830,county,"Williamsburg city, Virginia",2015,Cost_Per_Meal,3.44,cost,NA
51149,county,"Prince George County, Virginia",2012,Child_Food_Insecurity_Rate,12.7,percent,NA
51013,county,"Arlington County, Virginia",2014,Num_Food_Insecure,18410,count,NA
14,health district,Henrico,2012,Num_Food_Insecure,38480,count,NA
51103,county,"Lancaster County, Virginia",2018,Food_Insecurity_Rate,10.8,percent,NA
51197,county,"Wythe County, Virginia",2018,Num_Food_Insecure,3550,count,NA
51013,county,"Arlington County, Virginia",2011,Num_Child_Food_Insecure,4180,count,NA
51678,county,"Lexington city, Virginia",2011,Cost_Per_Meal,2.79,cost,NA
51680,county,"Lynchburg city, Virginia",2012,Food_Insecurity_Rate,18,percent,NA
51059,county,"Fairfax County, Virginia",2012,Child_Food_Insecurity_Rate,12.3,percent,NA
51007,county,"Amelia County, Virginia",2019,Num_Food_Insecure,1130,count,NA
51720,county,"Norton city, Virginia",2017,Child_Food_Insecurity_Rate,22.2,percent,NA
51169,county,"Scott County, Virginia",2018,Food_Insecurity_Rate,14.3,percent,NA
51800,county,"Suffolk city, Virginia",2016,Num_Food_Insecure,12310,count,NA
51750,county,"Radford city, Virginia",2011,Child_Food_Insecurity_Rate,18.9,percent,NA
51095,county,"James City County, Virginia",2018,Food_Insecurity_Rate,7.9,percent,NA
51101,county,"King William County, Virginia",2017,Num_Child_Food_Insecure,610,count,NA
51017,county,"Bath County, Virginia",2015,Num_Food_Insecure,410,count,NA
14,health district,Henrico,2012,Child_Food_Insecurity_Rate,13.69,percent,NA
51105,county,"Lee County, Virginia",2016,Child_Food_Insecurity_Rate,24.1,percent,NA
51510,county,"Alexandria city, Virginia",2018,Food_Insecurity_Rate,8.4,percent,NA
51137,county,"Orange County, Virginia",2019,Num_Child_Food_Insecure,990,count,NA
14,health district,Henrico,2013,Num_Child_Food_Insecure,11050,count,NA
16,health district,Lord Fairfax,2013,Food_Insecurity_Rate,9.92,percent,NA
51125,county,"Nelson County, Virginia",2010,Food_Insecurity_Rate,11.2,percent,NA
26,health district,Rappahannock,2017,Num_Food_Insecure,28480,count,NA
51067,county,"Franklin County, Virginia",2013,Food_Insecurity_Rate,11,percent,NA
51530,county,"Buena Vista city, Virginia",2016,Num_Child_Food_Insecure,320,count,NA
51061,county,"Fauquier County, Virginia",2013,Child_Food_Insecurity_Rate,12.9,percent,NA
51133,county,"Northumberland County, Virginia",2015,Num_Child_Food_Insecure,290,count,NA
51053,county,"Dinwiddie County, Virginia",2011,Num_Child_Food_Insecure,850,count,NA
51047,county,"Culpeper County, Virginia",2016,Cost_Per_Meal,2.92,cost,NA
51035,county,"Carroll County, Virginia",2018,Cost_Per_Meal,3.24,cost,NA
51685,county,"Manassas Park city, Virginia",2017,Child_Food_Insecurity_Rate,11.4,percent,NA
51141,county,"Patrick County, Virginia",2017,Num_Food_Insecure,2140,count,NA
51135,county,"Nottoway County, Virginia",2019,Num_Food_Insecure,1930,count,NA
51067,county,"Franklin County, Virginia",2016,Cost_Per_Meal,2.97,cost,NA
51041,county,"Chesterfield County, Virginia",2019,Num_Child_Food_Insecure,7030,count,NA
51650,county,"Hampton city, Virginia",2018,Child_Food_Insecurity_Rate,17.9,percent,NA
13,health district,Hampton,2012,Food_Insecurity_Rate,17.21,percent,NA
51770,county,"Roanoke city, Virginia",2011,Num_Food_Insecure,16570,count,NA
51135,county,"Nottoway County, Virginia",2010,Num_Food_Insecure,2690,count,NA
51115,county,"Mathews County, Virginia",2015,Child_Food_Insecurity_Rate,13.8,percent,NA
7,health district,Chesterfield,2018,Num_Child_Food_Insecure,8930,count,NA
51087,county,"Henrico County, Virginia",2010,Child_Food_Insecurity_Rate,13.9,percent,NA
51101,county,"King William County, Virginia",2012,Cost_Per_Meal,2.9707085772557,cost,NA
51021,county,"Bland County, Virginia",2019,Food_Insecurity_Rate,10.8,percent,NA
51047,county,"Culpeper County, Virginia",2014,Food_Insecurity_Rate,9.8,percent,NA
51061,county,"Fauquier County, Virginia",2010,Num_Food_Insecure,5050,count,NA
51029,county,"Buckingham County, Virginia",2017,Cost_Per_Meal,3.23,cost,NA
23,health district,Pittsylvania-Danville,2014,Child_Food_Insecurity_Rate,21.65,percent,NA
51173,county,"Smyth County, Virginia",2013,Child_Food_Insecurity_Rate,25.9,percent,NA
51179,county,"Stafford County, Virginia",2010,Child_Food_Insecurity_Rate,11.5,percent,NA
51169,county,"Scott County, Virginia",2018,Cost_Per_Meal,2.84,cost,NA
51087,county,"Henrico County, Virginia",2011,Num_Child_Food_Insecure,9850,count,NA
51177,county,"Spotsylvania County, Virginia",2017,Cost_Per_Meal,3.01,cost,NA
51770,county,"Roanoke city, Virginia",2018,Food_Insecurity_Rate,14.1,percent,NA
51630,county,"Fredericksburg city, Virginia",2017,Num_Food_Insecure,4200,count,NA
11,health district,Eastern Shore,2013,Food_Insecurity_Rate,15.21,percent,NA
51099,county,"King George County, Virginia",2018,Num_Child_Food_Insecure,670,count,NA
51137,county,"Orange County, Virginia",2018,Food_Insecurity_Rate,9.1,percent,NA
51640,county,"Galax city, Virginia",2012,Food_Insecurity_Rate,15.2,percent,NA
51155,county,"Pulaski County, Virginia",2019,Num_Child_Food_Insecure,1080,count,NA
51117,county,"Mecklenburg County, Virginia",2013,Num_Child_Food_Insecure,1390,count,NA
51177,county,"Spotsylvania County, Virginia",2018,Num_Child_Food_Insecure,3480,count,NA
51133,county,"Northumberland County, Virginia",2015,Num_Food_Insecure,1550,count,NA
51800,county,"Suffolk city, Virginia",2014,Food_Insecurity_Rate,14.7,percent,NA
51550,county,"Chesapeake city, Virginia",2018,Food_Insecurity_Rate,8.5,percent,NA
51021,county,"Bland County, Virginia",2013,Food_Insecurity_Rate,11.3,percent,NA
51141,county,"Patrick County, Virginia",2011,Num_Child_Food_Insecure,750,count,NA
51041,county,"Chesterfield County, Virginia",2012,Num_Child_Food_Insecure,9650,count,NA
51077,county,"Grayson County, Virginia",2018,Child_Food_Insecurity_Rate,23.3,percent,NA
51069,county,"Frederick County, Virginia",2015,Child_Food_Insecurity_Rate,12.2,percent,NA
51071,county,"Giles County, Virginia",2014,Child_Food_Insecurity_Rate,18.3,percent,NA
51009,county,"Amherst County, Virginia",2016,Num_Child_Food_Insecure,1040,count,NA
51153,county,"Prince William County, Virginia",2016,Num_Child_Food_Insecure,12210,count,NA
51125,county,"Nelson County, Virginia",2019,Num_Food_Insecure,1510,count,NA
10,health district,Cumberland Plateau,2017,Food_Insecurity_Rate,12.59,percent,NA
51085,county,"Hanover County, Virginia",2015,Food_Insecurity_Rate,7.4,percent,NA
26,health district,Rappahannock,2019,Num_Food_Insecure,23620,count,NA
51149,county,"Prince George County, Virginia",2011,Cost_Per_Meal,2.45,cost,NA
51051,county,"Dickenson County, Virginia",2010,Cost_Per_Meal,NA,cost,NA
51181,county,"Surry County, Virginia",2015,Num_Food_Insecure,1000,count,NA
51640,county,"Galax city, Virginia",2011,Cost_Per_Meal,2.66,cost,NA
51067,county,"Franklin County, Virginia",2014,Num_Food_Insecure,6150,count,NA
51073,county,"Gloucester County, Virginia",2019,Child_Food_Insecurity_Rate,12.3,percent,NA
51121,county,"Montgomery County, Virginia",2019,Cost_Per_Meal,3.39,cost,NA
51683,county,"Manassas city, Virginia",2015,Cost_Per_Meal,3.05,cost,NA
51167,county,"Russell County, Virginia",2017,Num_Food_Insecure,3150,count,NA
35,health district,Western Tidewater,2016,Num_Food_Insecure,20580,count,NA
51131,county,"Northampton County, Virginia",2014,Num_Child_Food_Insecure,520,count,NA
19,health district,New River,2019,Cost_Per_Meal,3.26160902848939,cost,NA
51027,county,"Buchanan County, Virginia",2016,Food_Insecurity_Rate,15.8,percent,NA
51540,county,"Charlottesville city, Virginia",2015,Cost_Per_Meal,3.64,cost,NA
51760,county,"Richmond city, Virginia",2010,Food_Insecurity_Rate,21.4,percent,NA
51157,county,"Rappahannock County, Virginia",2016,Food_Insecurity_Rate,7.9,percent,NA
51750,county,"Radford city, Virginia",2013,Child_Food_Insecurity_Rate,20.7,percent,NA
51023,county,"Botetourt County, Virginia",2011,Child_Food_Insecurity_Rate,12.8,percent,NA
15,health district,Lenowisco,2011,Child_Food_Insecurity_Rate,23.37,percent,NA
51069,county,"Frederick County, Virginia",2018,Child_Food_Insecurity_Rate,9.1,percent,NA
27,health district,Rappahannock Rapidan,2013,Food_Insecurity_Rate,9.05,percent,NA
51059,county,"Fairfax County, Virginia",2013,Food_Insecurity_Rate,6.1,percent,NA
35,health district,Western Tidewater,2013,Num_Child_Food_Insecure,5640,count,NA
51133,county,"Northumberland County, Virginia",2016,Num_Food_Insecure,1450,count,NA
51740,county,"Portsmouth city, Virginia",2011,Food_Insecurity_Rate,18.9,percent,NA
51187,county,"Warren County, Virginia",2012,Child_Food_Insecurity_Rate,16.3,percent,NA
51007,county,"Amelia County, Virginia",2011,Food_Insecurity_Rate,11,percent,NA
51179,county,"Stafford County, Virginia",2015,Num_Food_Insecure,9680,count,NA
51159,county,"Richmond County, Virginia",2010,Num_Food_Insecure,1330,count,NA
17,health district,Loudoun,2018,Child_Food_Insecurity_Rate,3.95,percent,NA
51735,county,"Poquoson city, Virginia",2015,Num_Child_Food_Insecure,330,count,NA
31,health district,Thomas Jefferson,2018,Child_Food_Insecurity_Rate,11.06,percent,NA
51025,county,"Brunswick County, Virginia",2014,Child_Food_Insecurity_Rate,23,percent,NA
51720,county,"Norton city, Virginia",2018,Cost_Per_Meal,2.99,cost,NA
51143,county,"Pittsylvania County, Virginia",2015,Num_Child_Food_Insecure,2350,count,NA
51700,county,"Newport News city, Virginia",2015,Num_Child_Food_Insecure,7070,count,NA
51069,county,"Frederick County, Virginia",2013,Cost_Per_Meal,2.78,cost,NA
51009,county,"Amherst County, Virginia",2013,Num_Food_Insecure,4000,count,NA
51143,county,"Pittsylvania County, Virginia",2013,Num_Child_Food_Insecure,2490,count,NA
51139,county,"Page County, Virginia",2019,Num_Child_Food_Insecure,850,count,NA
29,health district,Roanoke,2018,Cost_Per_Meal,2.86,cost,NA
51139,county,"Page County, Virginia",2010,Cost_Per_Meal,NA,cost,NA
23,health district,Pittsylvania-Danville,2018,Food_Insecurity_Rate,14.13,percent,NA
51169,county,"Scott County, Virginia",2018,Child_Food_Insecurity_Rate,19.7,percent,NA
51051,county,"Dickenson County, Virginia",2017,Num_Food_Insecure,2140,count,NA
51043,county,"Clarke County, Virginia",2017,Num_Child_Food_Insecure,430,count,NA
1,health district,Alexandria,2010,Num_Food_Insecure,12090,count,NA
34,health district,West Piedmont,2011,Child_Food_Insecurity_Rate,22.97,percent,NA
51031,county,"Campbell County, Virginia",2018,Child_Food_Insecurity_Rate,14.6,percent,NA
51510,county,"Alexandria city, Virginia",2012,Cost_Per_Meal,3.71779194830857,cost,NA
51197,county,"Wythe County, Virginia",2017,Cost_Per_Meal,2.97,cost,NA
51029,county,"Buckingham County, Virginia",2010,Food_Insecurity_Rate,18.1,percent,NA
51640,county,"Galax city, Virginia",2013,Child_Food_Insecurity_Rate,27.8,percent,NA
51127,county,"New Kent County, Virginia",2010,Child_Food_Insecurity_Rate,13,percent,NA
51740,county,"Portsmouth city, Virginia",2012,Cost_Per_Meal,2.85157769298138,cost,NA
16,health district,Lord Fairfax,2018,Num_Child_Food_Insecure,6550,count,NA
51021,county,"Bland County, Virginia",2017,Num_Food_Insecure,550,count,NA
51183,county,"Sussex County, Virginia",2012,Food_Insecurity_Rate,18.1,percent,NA
51079,county,"Greene County, Virginia",2012,Num_Child_Food_Insecure,680,count,NA
51187,county,"Warren County, Virginia",2010,Num_Child_Food_Insecure,1540,count,NA
51071,county,"Giles County, Virginia",2015,Cost_Per_Meal,3.14,cost,NA
51049,county,"Cumberland County, Virginia",2015,Num_Child_Food_Insecure,470,count,NA
