geoid,region_type,region_name,year,measure,value,measure_type,measure_units
51095,county,"James City County, Virginia",2021,avg_overdose_per_100k,21.7799441562232,rate per 100k,NA
51001,county,"Accomack County, Virginia",2018,avg_overdose_per_100k,1.02422287089671,rate per 100k,NA
51011,county,"Appomattox County, Virginia",2017,avg_overdose_per_100k,3.73414938802251,rate per 100k,NA
51147,county,"Prince Edward County, Virginia",2015,avg_overdose_per_100k,12.3446032299291,rate per 100k,NA
23,health district,Pittsylvania-Danville,2017,avg_overdose_per_100k,12.6154106601034,rate per 100k,NA
51003,county,"Albemarle County, Virginia",2020,avg_overdose_per_100k,11.8489707867079,rate per 100k,NA
51125,county,"Nelson County, Virginia",2016,avg_overdose_per_100k,21.8575559889703,rate per 100k,NA
51119,county,"Middlesex County, Virginia",2019,avg_overdose_per_100k,24.1907794113057,rate per 100k,NA
51019,county,"Bedford County, Virginia",2018,avg_overdose_per_100k,10.9010695872983,rate per 100k,NA
11,health district,Eastern Shore,2020,avg_overdose_per_100k,14.7235372732009,rate per 100k,NA
12,health district,Fairfax,2021,avg_overdose_per_100k,9.59204579602365,rate per 100k,NA
51049,county,"Cumberland County, Virginia",2021,avg_overdose_per_100k,15.1026983487716,rate per 100k,NA
51041,county,"Chesterfield County, Virginia",2017,avg_overdose_per_100k,13.525600804470301,rate per 100k,NA
51177,county,"Spotsylvania County, Virginia",2017,avg_overdose_per_100k,14.478831657848,rate per 100k,NA
51193,county,"Westmoreland County, Virginia",2016,avg_overdose_per_100k,20.3691071699257,rate per 100k,NA
4,health district,Central Shenandoah,2019,avg_overdose_per_100k,13.6825819338644,rate per 100k,NA
51830,county,"Williamsburg city, Virginia",2016,avg_overdose_per_100k,0,rate per 100k,NA
10,health district,Cumberland Plateau,2021,avg_overdose_per_100k,22.9803572144772,rate per 100k,NA
51133,county,"Northumberland County, Virginia",2018,avg_overdose_per_100k,8.14663951120163,rate per 100k,NA
51033,county,"Caroline County, Virginia",2018,avg_overdose_per_100k,15.3201361303525,rate per 100k,NA
51195,county,"Wise County, Virginia",2016,avg_overdose_per_100k,36.7430922986479,rate per 100k,NA
51043,county,"Clarke County, Virginia",2016,avg_overdose_per_100k,10.435508557117,rate per 100k,NA
51183,county,"Sussex County, Virginia",2020,avg_overdose_per_100k,16.3151493577764,rate per 100k,NA
30,health district,Southside,2019,avg_overdose_per_100k,11.9642177855767,rate per 100k,NA
51063,county,"Floyd County, Virginia",2018,avg_overdose_per_100k,8.46292182375965,rate per 100k,NA
51057,county,"Essex County, Virginia",2021,avg_overdose_per_100k,0,rate per 100k,NA
51059,county,"Fairfax County, Virginia",2019,avg_overdose_per_100k,7.63055693378249,rate per 100k,NA
51003,county,"Albemarle County, Virginia",2019,avg_overdose_per_100k,14.0208021611301,rate per 100k,NA
51550,county,"Chesapeake city, Virginia",2018,avg_overdose_per_100k,15.5298665679411,rate per 100k,NA
51155,county,"Pulaski County, Virginia",2020,avg_overdose_per_100k,23.7284486976262,rate per 100k,NA
23,health district,Pittsylvania-Danville,2019,avg_overdose_per_100k,17.0918467007852,rate per 100k,NA
51036,county,"Charles City County, Virginia",2020,avg_overdose_per_100k,18.0089324304855,rate per 100k,NA
18,health district,Mount Rogers,2017,avg_overdose_per_100k,14.3250309861439,rate per 100k,NA
51169,county,"Scott County, Virginia",2020,avg_overdose_per_100k,1.54793969226959,rate per 100k,NA
3,health district,Arlington,2020,avg_overdose_per_100k,6.94675418173551,rate per 100k,NA
51700,county,"Newport News city, Virginia",2015,avg_overdose_per_100k,14.3469400809643,rate per 100k,NA
51021,county,"Bland County, Virginia",2019,avg_overdose_per_100k,10.498687664042,rate per 100k,NA
12,health district,Fairfax,2016,avg_overdose_per_100k,10.5296998433645,rate per 100k,NA
51540,county,"Charlottesville city, Virginia",2021,avg_overdose_per_100k,14.5455680718395,rate per 100k,NA
51187,county,"Warren County, Virginia",2017,avg_overdose_per_100k,27.4066302219625,rate per 100k,NA
51157,county,"Rappahannock County, Virginia",2019,avg_overdose_per_100k,3.4148340390657,rate per 100k,NA
6,health district,Chesapeake,2019,avg_overdose_per_100k,16.5698129899014,rate per 100k,NA
51165,county,"Rockingham County, Virginia",2017,avg_overdose_per_100k,11.7899258396881,rate per 100k,NA
51157,county,"Rappahannock County, Virginia",2021,avg_overdose_per_100k,0,rate per 100k,NA
51083,county,"Halifax County, Virginia",2015,avg_overdose_per_100k,1.18623962040332,rate per 100k,NA
8,health district,Chickahominy,2019,avg_overdose_per_100k,15.3110311476174,rate per 100k,NA
51790,county,"Staunton city, Virginia",2020,avg_overdose_per_100k,16.5302245671656,rate per 100k,NA
51820,county,"Waynesboro city, Virginia",2015,avg_overdose_per_100k,1.66360286472413,rate per 100k,NA
20,health district,Norfolk,2016,avg_overdose_per_100k,19.5486472336114,rate per 100k,NA
51167,county,"Russell County, Virginia",2018,avg_overdose_per_100k,14.172335600907,rate per 100k,NA
51840,county,"Winchester city, Virginia",2018,avg_overdose_per_100k,15.7320654453923,rate per 100k,NA
51149,county,"Prince George County, Virginia",2017,avg_overdose_per_100k,10.123187485439,rate per 100k,NA
22,health district,Piedmont,2017,avg_overdose_per_100k,10.4993798040767,rate per 100k,NA
51590,county,"Danville city, Virginia",2020,avg_overdose_per_100k,20.5787633720968,rate per 100k,NA
51185,county,"Tazewell County, Virginia",2020,avg_overdose_per_100k,24.2728348223392,rate per 100k,NA
51049,county,"Cumberland County, Virginia",2018,avg_overdose_per_100k,6.79509394217375,rate per 100k,NA
51011,county,"Appomattox County, Virginia",2016,avg_overdose_per_100k,9.69305331179321,rate per 100k,NA
25,health district,Prince William,2020,avg_overdose_per_100k,12.208413431279,rate per 100k,NA
51017,county,"Bath County, Virginia",2019,avg_overdose_per_100k,27.1507253122333,rate per 100k,NA
3,health district,Arlington,2017,avg_overdose_per_100k,8.05084445201058,rate per 100k,NA
51650,county,"Hampton city, Virginia",2017,avg_overdose_per_100k,18.6204969028715,rate per 100k,NA
51007,county,"Amelia County, Virginia",2015,avg_overdose_per_100k,9.68766953421685,rate per 100k,NA
11,health district,Eastern Shore,2016,avg_overdose_per_100k,8.31743778556537,rate per 100k,NA
51173,county,"Smyth County, Virginia",2015,avg_overdose_per_100k,21.9786039614448,rate per 100k,NA
51109,county,"Louisa County, Virginia",2017,avg_overdose_per_100k,25.1264092135148,rate per 100k,NA
51595,county,"Emporia city, Virginia",2015,avg_overdose_per_100k,2.87670444738508,rate per 100k,NA
28,health district,Richmond,2020,avg_overdose_per_100k,37.9544517439379,rate per 100k,NA
51595,county,"Emporia city, Virginia",2021,avg_overdose_per_100k,51.9522039723454,rate per 100k,NA
51077,county,"Grayson County, Virginia",2015,avg_overdose_per_100k,15.9934862892204,rate per 100k,NA
51133,county,"Northumberland County, Virginia",2020,avg_overdose_per_100k,6.8604044894487,rate per 100k,NA
51033,county,"Caroline County, Virginia",2015,avg_overdose_per_100k,13.3404482390608,rate per 100k,NA
51678,county,"Lexington city, Virginia",2020,avg_overdose_per_100k,15.4555940023068,rate per 100k,NA
13,health district,Hampton,2016,avg_overdose_per_100k,18.2162814169313,rate per 100k,NA
51167,county,"Russell County, Virginia",2020,avg_overdose_per_100k,15.5774886595883,rate per 100k,NA
51025,county,"Brunswick County, Virginia",2020,avg_overdose_per_100k,15.2587890625,rate per 100k,NA
51171,county,"Shenandoah County, Virginia",2019,avg_overdose_per_100k,21.3996529786003,rate per 100k,NA
51830,county,"Williamsburg city, Virginia",2020,avg_overdose_per_100k,0,rate per 100k,NA
33,health district,Virginia Beach,2018,avg_overdose_per_100k,11.3223883579207,rate per 100k,NA
51157,county,"Rappahannock County, Virginia",2015,avg_overdose_per_100k,14.6832926719075,rate per 100k,NA
4,health district,Central Shenandoah,2021,avg_overdose_per_100k,15.7296450638823,rate per 100k,NA
51750,county,"Radford city, Virginia",2018,avg_overdose_per_100k,9.68016727329048,rate per 100k,NA
51600,county,"Fairfax city, Virginia",2017,avg_overdose_per_100k,9.20272660692736,rate per 100k,NA
51139,county,"Page County, Virginia",2018,avg_overdose_per_100k,17.2067478544239,rate per 100k,NA
51670,county,"Hopewell city, Virginia",2017,avg_overdose_per_100k,10.123187485439,rate per 100k,NA
51119,county,"Middlesex County, Virginia",2016,avg_overdose_per_100k,13.1440588853838,rate per 100k,NA
51001,county,"Accomack County, Virginia",2016,avg_overdose_per_100k,6.57621837091895,rate per 100k,NA
51081,county,"Greensville County, Virginia",2018,avg_overdose_per_100k,21.6182221960183,rate per 100k,NA
51685,county,"Manassas Park city, Virginia",2021,avg_overdose_per_100k,12.3107122944521,rate per 100k,NA
51700,county,"Newport News city, Virginia",2018,avg_overdose_per_100k,7.01459034792368,rate per 100k,NA
51159,county,"Richmond County, Virginia",2016,avg_overdose_per_100k,8.54798267608844,rate per 100k,NA
4,health district,Central Shenandoah,2017,avg_overdose_per_100k,12.0941762918475,rate per 100k,NA
51760,county,"Richmond city, Virginia",2017,avg_overdose_per_100k,22.4310351394819,rate per 100k,NA
9,health district,Crater,2020,avg_overdose_per_100k,36.2895346565056,rate per 100k,NA
20,health district,Norfolk,2019,avg_overdose_per_100k,16.1760719457192,rate per 100k,NA
51077,county,"Grayson County, Virginia",2019,avg_overdose_per_100k,29.5349184985793,rate per 100k,NA
51013,county,"Arlington County, Virginia",2019,avg_overdose_per_100k,6.95138992332191,rate per 100k,NA
51155,county,"Pulaski County, Virginia",2015,avg_overdose_per_100k,15.2918559944075,rate per 100k,NA
51770,county,"Roanoke city, Virginia",2021,avg_overdose_per_100k,46.1459492699487,rate per 100k,NA
9,health district,Crater,2018,avg_overdose_per_100k,23.0792681617739,rate per 100k,NA
51127,county,"New Kent County, Virginia",2015,avg_overdose_per_100k,10.2164247417288,rate per 100k,NA
51163,county,"Rockbridge County, Virginia",2021,avg_overdose_per_100k,19.5710802062009,rate per 100k,NA
51680,county,"Lynchburg city, Virginia",2017,avg_overdose_per_100k,9.26786561448325,rate per 100k,NA
4,health district,Central Shenandoah,2015,avg_overdose_per_100k,8.80710458649087,rate per 100k,NA
51047,county,"Culpeper County, Virginia",2016,avg_overdose_per_100k,26.1233019853709,rate per 100k,NA
51037,county,"Charlotte County, Virginia",2021,avg_overdose_per_100k,54.7138047138047,rate per 100k,NA
51710,county,"Norfolk city, Virginia",2019,avg_overdose_per_100k,16.1760719457192,rate per 100k,NA
51530,county,"Buena Vista city, Virginia",2021,avg_overdose_per_100k,19.5710802062009,rate per 100k,NA
51197,county,"Wythe County, Virginia",2017,avg_overdose_per_100k,5.48207649516423,rate per 100k,NA
9,health district,Crater,2015,avg_overdose_per_100k,5.32910415627491,rate per 100k,NA
51750,county,"Radford city, Virginia",2015,avg_overdose_per_100k,10.6469892921708,rate per 100k,NA
51840,county,"Winchester city, Virginia",2017,avg_overdose_per_100k,19.0386131125632,rate per 100k,NA
51089,county,"Henry County, Virginia",2019,avg_overdose_per_100k,24.3388380535144,rate per 100k,NA
51141,county,"Patrick County, Virginia",2021,avg_overdose_per_100k,31.2358019082235,rate per 100k,NA
51165,county,"Rockingham County, Virginia",2019,avg_overdose_per_100k,10.9712738578718,rate per 100k,NA
51085,county,"Hanover County, Virginia",2015,avg_overdose_per_100k,11.3019526545058,rate per 100k,NA
51193,county,"Westmoreland County, Virginia",2017,avg_overdose_per_100k,11.7222940925017,rate per 100k,NA
51115,county,"Mathews County, Virginia",2015,avg_overdose_per_100k,6.58241179568194,rate per 100k,NA
51041,county,"Chesterfield County, Virginia",2015,avg_overdose_per_100k,10.0186606394404,rate per 100k,NA
51570,county,"Colonial Heights city, Virginia",2020,avg_overdose_per_100k,20.4245578697323,rate per 100k,NA
51127,county,"New Kent County, Virginia",2016,avg_overdose_per_100k,14.9745432764301,rate per 100k,NA
51590,county,"Danville city, Virginia",2016,avg_overdose_per_100k,12.2282827307686,rate per 100k,NA
33,health district,Virginia Beach,2020,avg_overdose_per_100k,15.7341324051306,rate per 100k,NA
51163,county,"Rockbridge County, Virginia",2015,avg_overdose_per_100k,9.65943588894409,rate per 100k,NA
19,health district,New River,2017,avg_overdose_per_100k,12.1589350412311,rate per 100k,NA
51053,county,"Dinwiddie County, Virginia",2018,avg_overdose_per_100k,12.1124031007752,rate per 100k,NA
51169,county,"Scott County, Virginia",2017,avg_overdose_per_100k,4.190133412388,rate per 100k,NA
3,health district,Arlington,2015,avg_overdose_per_100k,5.6364292239037,rate per 100k,NA
51137,county,"Orange County, Virginia",2015,avg_overdose_per_100k,26.3765248928454,rate per 100k,NA
51103,county,"Lancaster County, Virginia",2015,avg_overdose_per_100k,2.27998176014592,rate per 100k,NA
51031,county,"Campbell County, Virginia",2019,avg_overdose_per_100k,4.24165303278192,rate per 100k,NA
19,health district,New River,2021,avg_overdose_per_100k,20.5514331441874,rate per 100k,NA
51045,county,"Craig County, Virginia",2017,avg_overdose_per_100k,19.724397693494,rate per 100k,NA
51181,county,"Surry County, Virginia",2021,avg_overdose_per_100k,0,rate per 100k,NA
28,health district,Richmond,2019,avg_overdose_per_100k,23.1979045538368,rate per 100k,NA
51003,county,"Albemarle County, Virginia",2017,avg_overdose_per_100k,17.4699205088444,rate per 100k,NA
51025,county,"Brunswick County, Virginia",2019,avg_overdose_per_100k,11.2862185011902,rate per 100k,NA
51085,county,"Hanover County, Virginia",2020,avg_overdose_per_100k,17.484310745158,rate per 100k,NA
51059,county,"Fairfax County, Virginia",2020,avg_overdose_per_100k,9.20059051826632,rate per 100k,NA
51570,county,"Colonial Heights city, Virginia",2017,avg_overdose_per_100k,13.525600804470301,rate per 100k,NA
51103,county,"Lancaster County, Virginia",2019,avg_overdose_per_100k,16.9941910765048,rate per 100k,NA
51023,county,"Botetourt County, Virginia",2018,avg_overdose_per_100k,10.2936450550333,rate per 100k,NA
51047,county,"Culpeper County, Virginia",2017,avg_overdose_per_100k,23.1372678111092,rate per 100k,NA
51027,county,"Buchanan County, Virginia",2015,avg_overdose_per_100k,12.4399953167076,rate per 100k,NA
51131,county,"Northampton County, Virginia",2019,avg_overdose_per_100k,18.2902808261579,rate per 100k,NA
51620,county,"Franklin city, Virginia",2018,avg_overdose_per_100k,18.3213762246394,rate per 100k,NA
51115,county,"Mathews County, Virginia",2021,avg_overdose_per_100k,0,rate per 100k,NA
15,health district,Lenowisco,2017,avg_overdose_per_100k,18.4355323614499,rate per 100k,NA
51153,county,"Prince William County, Virginia",2020,avg_overdose_per_100k,12.208413431279,rate per 100k,NA
51045,county,"Craig County, Virginia",2015,avg_overdose_per_100k,6.39672487686305,rate per 100k,NA
51770,county,"Roanoke city, Virginia",2019,avg_overdose_per_100k,27.875379583677,rate per 100k,NA
51117,county,"Mecklenburg County, Virginia",2015,avg_overdose_per_100k,8.84784916830218,rate per 100k,NA
51510,county,"Alexandria city, Virginia",2020,avg_overdose_per_100k,10.4341867563695,rate per 100k,NA
51169,county,"Scott County, Virginia",2021,avg_overdose_per_100k,0,rate per 100k,NA
51530,county,"Buena Vista city, Virginia",2020,avg_overdose_per_100k,15.4555940023068,rate per 100k,NA
51099,county,"King George County, Virginia",2020,avg_overdose_per_100k,17.8739416745061,rate per 100k,NA
51087,county,"Henrico County, Virginia",2016,avg_overdose_per_100k,18.2490507941272,rate per 100k,NA
51035,county,"Carroll County, Virginia",2019,avg_overdose_per_100k,10.6593061352722,rate per 100k,NA
51113,county,"Madison County, Virginia",2017,avg_overdose_per_100k,21.3879151726797,rate per 100k,NA
51790,county,"Staunton city, Virginia",2021,avg_overdose_per_100k,19.1321926214714,rate per 100k,NA
51710,county,"Norfolk city, Virginia",2016,avg_overdose_per_100k,19.5486472336114,rate per 100k,NA
51111,county,"Lunenburg County, Virginia",2016,avg_overdose_per_100k,8.14796708221299,rate per 100k,NA
51510,county,"Alexandria city, Virginia",2017,avg_overdose_per_100k,12.588874208284,rate per 100k,NA
51770,county,"Roanoke city, Virginia",2018,avg_overdose_per_100k,28.2551531474873,rate per 100k,NA
51035,county,"Carroll County, Virginia",2020,avg_overdose_per_100k,11.8099608584154,rate per 100k,NA
51041,county,"Chesterfield County, Virginia",2021,avg_overdose_per_100k,25.003391816657,rate per 100k,NA
51187,county,"Warren County, Virginia",2016,avg_overdose_per_100k,21.7085940492913,rate per 100k,NA
51730,county,"Petersburg city, Virginia",2021,avg_overdose_per_100k,52.1654065046527,rate per 100k,NA
51097,county,"King and Queen County, Virginia",2019,avg_overdose_per_100k,22.6093578942358,rate per 100k,NA
51081,county,"Greensville County, Virginia",2019,avg_overdose_per_100k,24.5661615863845,rate per 100k,NA
51095,county,"James City County, Virginia",2017,avg_overdose_per_100k,13.372756607596,rate per 100k,NA
51036,county,"Charles City County, Virginia",2015,avg_overdose_per_100k,4.73484848484848,rate per 100k,NA
16,health district,Lord Fairfax,2018,avg_overdose_per_100k,16.670701613554,rate per 100k,NA
51155,county,"Pulaski County, Virginia",2019,avg_overdose_per_100k,27.5470005460644,rate per 100k,NA
51179,county,"Stafford County, Virginia",2016,avg_overdose_per_100k,16.1054578452629,rate per 100k,NA
51097,county,"King and Queen County, Virginia",2016,avg_overdose_per_100k,10.47632350887,rate per 100k,NA
25,health district,Prince William,2021,avg_overdose_per_100k,12.3107122944521,rate per 100k,NA
51171,county,"Shenandoah County, Virginia",2017,avg_overdose_per_100k,21.0158597687931,rate per 100k,NA
51660,county,"Harrisonburg city, Virginia",2019,avg_overdose_per_100k,10.9712738578718,rate per 100k,NA
51135,county,"Nottoway County, Virginia",2019,avg_overdose_per_100k,18.3577383266382,rate per 100k,NA
35,health district,Western Tidewater,2017,avg_overdose_per_100k,15.1153019240633,rate per 100k,NA
51036,county,"Charles City County, Virginia",2017,avg_overdose_per_100k,8.32857414810584,rate per 100k,NA
51029,county,"Buckingham County, Virginia",2018,avg_overdose_per_100k,10.2549077058306,rate per 100k,NA
51083,county,"Halifax County, Virginia",2019,avg_overdose_per_100k,12.2963863090588,rate per 100k,NA
51161,county,"Roanoke County, Virginia",2017,avg_overdose_per_100k,33.0046471712396,rate per 100k,NA
51061,county,"Fauquier County, Virginia",2017,avg_overdose_per_100k,21.4867120784708,rate per 100k,NA
51181,county,"Surry County, Virginia",2017,avg_overdose_per_100k,NA,rate per 100k,NA
51640,county,"Galax city, Virginia",2017,avg_overdose_per_100k,37.829540384416,rate per 100k,NA
51143,county,"Pittsylvania County, Virginia",2017,avg_overdose_per_100k,12.5966003060571,rate per 100k,NA
51710,county,"Norfolk city, Virginia",2020,avg_overdose_per_100k,24.8556460556002,rate per 100k,NA
51620,county,"Franklin city, Virginia",2021,avg_overdose_per_100k,32.0337526369248,rate per 100k,NA
51570,county,"Colonial Heights city, Virginia",2016,avg_overdose_per_100k,12.0054973032009,rate per 100k,NA
51087,county,"Henrico County, Virginia",2015,avg_overdose_per_100k,13.5320078116591,rate per 100k,NA
51550,county,"Chesapeake city, Virginia",2021,avg_overdose_per_100k,20.9665012491406,rate per 100k,NA
51099,county,"King George County, Virginia",2015,avg_overdose_per_100k,9.14494741655235,rate per 100k,NA
16,health district,Lord Fairfax,2016,avg_overdose_per_100k,19.981776046263,rate per 100k,NA
51125,county,"Nelson County, Virginia",2021,avg_overdose_per_100k,26.7916945746818,rate per 100k,NA
51165,county,"Rockingham County, Virginia",2021,avg_overdose_per_100k,12.8429309544274,rate per 100k,NA
51197,county,"Wythe County, Virginia",2018,avg_overdose_per_100k,10.6756226484777,rate per 100k,NA
51075,county,"Goochland County, Virginia",2016,avg_overdose_per_100k,10.2935121463443,rate per 100k,NA
51095,county,"James City County, Virginia",2019,avg_overdose_per_100k,15.888988930671,rate per 100k,NA
51047,county,"Culpeper County, Virginia",2021,avg_overdose_per_100k,24.9236975783882,rate per 100k,NA
20,health district,Norfolk,2018,avg_overdose_per_100k,17.8447614727513,rate per 100k,NA
51530,county,"Buena Vista city, Virginia",2016,avg_overdose_per_100k,15.3250299534676,rate per 100k,NA
51079,county,"Greene County, Virginia",2015,avg_overdose_per_100k,21.7444247294994,rate per 100k,NA
26,health district,Rappahannock,2020,avg_overdose_per_100k,17.8946052710853,rate per 100k,NA
51065,county,"Fluvanna County, Virginia",2018,avg_overdose_per_100k,9.76611724381269,rate per 100k,NA
51073,county,"Gloucester County, Virginia",2019,avg_overdose_per_100k,21.0053988344238,rate per 100k,NA
29,health district,Roanoke,2018,avg_overdose_per_100k,39.3975513420208,rate per 100k,NA
9,health district,Crater,2017,avg_overdose_per_100k,8.90967096477782,rate per 100k,NA
22,health district,Piedmont,2021,avg_overdose_per_100k,26.6010868444054,rate per 100k,NA
51035,county,"Carroll County, Virginia",2021,avg_overdose_per_100k,16.7835923601088,rate per 100k,NA
51087,county,"Henrico County, Virginia",2018,avg_overdose_per_100k,18.3237876819417,rate per 100k,NA
51540,county,"Charlottesville city, Virginia",2019,avg_overdose_per_100k,14.0208021611301,rate per 100k,NA
51159,county,"Richmond County, Virginia",2018,avg_overdose_per_100k,4.66122235895141,rate per 100k,NA
51065,county,"Fluvanna County, Virginia",2015,avg_overdose_per_100k,14.2938822184105,rate per 100k,NA
51143,county,"Pittsylvania County, Virginia",2018,avg_overdose_per_100k,15.6268312692894,rate per 100k,NA
51161,county,"Roanoke County, Virginia",2019,avg_overdose_per_100k,27.875379583677,rate per 100k,NA
51750,county,"Radford city, Virginia",2021,avg_overdose_per_100k,17.9819153308672,rate per 100k,NA
51045,county,"Craig County, Virginia",2018,avg_overdose_per_100k,13.1700250230475,rate per 100k,NA
51690,county,"Martinsville city, Virginia",2019,avg_overdose_per_100k,24.3388380535144,rate per 100k,NA
51077,county,"Grayson County, Virginia",2017,avg_overdose_per_100k,37.829540384416,rate per 100k,NA
51033,county,"Caroline County, Virginia",2020,avg_overdose_per_100k,29.5181766974306,rate per 100k,NA
51029,county,"Buckingham County, Virginia",2020,avg_overdose_per_100k,13.2360727101594,rate per 100k,NA
51073,county,"Gloucester County, Virginia",2021,avg_overdose_per_100k,25.7711256292171,rate per 100k,NA
51013,county,"Arlington County, Virginia",2016,avg_overdose_per_100k,8.76621024414982,rate per 100k,NA
51720,county,"Norton city, Virginia",2015,avg_overdose_per_100k,26.7234731352742,rate per 100k,NA
26,health district,Rappahannock,2015,avg_overdose_per_100k,11.9818213304502,rate per 100k,NA
51139,county,"Page County, Virginia",2015,avg_overdose_per_100k,20.0202309702436,rate per 100k,NA
51680,county,"Lynchburg city, Virginia",2019,avg_overdose_per_100k,9.15694384427022,rate per 100k,NA
51057,county,"Essex County, Virginia",2020,avg_overdose_per_100k,21.3694782794517,rate per 100k,NA
51031,county,"Campbell County, Virginia",2020,avg_overdose_per_100k,6.51835143312778,rate per 100k,NA
51067,county,"Franklin County, Virginia",2016,avg_overdose_per_100k,18.281046567622,rate per 100k,NA
51840,county,"Winchester city, Virginia",2019,avg_overdose_per_100k,15.950566354356,rate per 100k,NA
51097,county,"King and Queen County, Virginia",2018,avg_overdose_per_100k,11.8996620495978,rate per 100k,NA
18,health district,Mount Rogers,2018,avg_overdose_per_100k,12.914566396739,rate per 100k,NA
51550,county,"Chesapeake city, Virginia",2020,avg_overdose_per_100k,22.0840168044599,rate per 100k,NA
51750,county,"Radford city, Virginia",2017,avg_overdose_per_100k,11.4736877332905,rate per 100k,NA
51139,county,"Page County, Virginia",2021,avg_overdose_per_100k,25.1025018826876,rate per 100k,NA
51105,county,"Lee County, Virginia",2018,avg_overdose_per_100k,10.8735303196116,rate per 100k,NA
51067,county,"Franklin County, Virginia",2017,avg_overdose_per_100k,18.3187870604471,rate per 100k,NA
20,health district,Norfolk,2015,avg_overdose_per_100k,12.8182754109627,rate per 100k,NA
51510,county,"Alexandria city, Virginia",2021,avg_overdose_per_100k,10.2449590619799,rate per 100k,NA
51670,county,"Hopewell city, Virginia",2016,avg_overdose_per_100k,10.0942369117403,rate per 100k,NA
51685,county,"Manassas Park city, Virginia",2015,avg_overdose_per_100k,6.77518749594962,rate per 100k,NA
51133,county,"Northumberland County, Virginia",2021,avg_overdose_per_100k,0,rate per 100k,NA
51069,county,"Frederick County, Virginia",2017,avg_overdose_per_100k,19.0386131125632,rate per 100k,NA
